Experiment,Topic,ID,Segment1_Notes,Segment2_Notes,Segment3_Notes,Segment4_Notes
2,ComputerScience,6260246,computer science and programming - talking about software v hardware basic programming can be used on most languages (programming) declarative knowledge (factual) v imperative knowledge (how-to statements) algorithms - steps to be completed in an exact order with instructions including beginning and endlooploop tells to repeat process need termination code to stop or will loop forever infinite loop fixed program computers (bread maker - designed only for bread) one calculator for artillery trajectories from isu (to drop bombs - fixed computer) turing computer to break enigma code (designed to crack messages) operator provides data,"stored program computers - algorithm and data are same program data and algorithm are equal matters bc can change program at any time, program can produce other program stored computers - three components - memory, control unit, atirthmetic logic unit memory = stores information, only one type for program and data control unit = tells computer what to do, puts data in memory, sends output to screen ALU = brain of computer, difficult math work input / output = keyboard, mouse, screentransistors are inside alu computers speak in 0 and 1 (off and on) binary system instead of metric system like base five but just go 00, 01, 10, 11, 100, 101, 110 0 = off, 1 = on transistors replace light bulbs in ALU","programming - syntax and semantics build program via commands programming language gives set of commands (some ""legal"") java: char (characters / letter) python (str) ^^ syntax, static semantics, semantics syntax determines legality static semantics determines meaning (color is tall) programming languages have one meaning bug = error in code that violates intention of coder sometimes crash or freeze - different causes crash = incompatibilityfreeze - caused by infinite loop tries complete action but doesnt know how to stop","worst type of error if runs to completion but produces wrong output most difficult to debug python language - interpreted language if something goes wrong, intrepetor can interpret compiled language makes it a lot more difficult integrated development enviormletstop taking my notes away. integreted devellopment environment IDE text editor and shell shell does one line of code at a time object - core of python objects fall into categories integers and floating point int - whole numbers float - decimals string / str - words print is built in"
2,ComputerScience,6416763,"We are using python. Declarative knowledge: factual statementsDeclarative knowledge says something, it describes something. Imperative knowledge tells you how to solve a problem/accomplish something. Expressed in terms of an algorithm: steps to be completed in exact order (like steps in a recipe with beginning and end). Programs must include an instruction to terminate, especially if there is a loop. Infinite loops have no termination codes, so the program would run forever. Fixed program computers are made to describe a specific problem, and laid the groundwork for today's technology. Algorithms and data were","Stored program computers: algorithm treated the same as data. Programs can produce data, so programs can produce other programs.Stored computer components have memory, control unit, and arithmetic logic unit with input and output. Memory stores information for both programs and data. The Control unit tells the computer what to do. ALU does arithmetic computations and logic operations (brain) Input + output is the interface for human interaction. Transistors complete many operations per second, represented with 0 and 1 (binary system). 0 is off, 1 is on.","Commands are built-in commands. Programming languages provide primitive commands and describe which commands are legal. Java: char. Syntax: which sequence and character sequences and symbols are legal. Only cares if the string fits the rule of the language. Static semantics: has meaning, only one meaning. Bugs are when there is an error in the code that violates the intent of the coder. Crashing: quits unexpectedly, caused by incompatibilityFreezeFreeze: caused by an infinite loop. Looks frozen, but just does not know how to stop (stuck on repeat).","worst type: runs to completion, but there is an error. Python is an interpreted language, use language of source code. compiled language needs to be translated into something that can be understood.IDE is the text editor in python. The shell is where python runs the code. Python inputs code into the shell and runs it. Each object in python falls into a category. There are integers (whole numbers) and floating points (with decimals) Strings need to be typed in with quotation marks. Print is a built in command that tells it to put it on the screen."
2,ComputerScience,7595424,"Declarative knowledge - factual statements describes Imperative knowledge - how to statements ex. similar to a recipe Algorithms - imperative knowledge - how to perform a computation - steps to compute - set of instructions that MUST have a beginning and endLoopsLoops tell program to repeat a process When a loop is present, termination code must be included Infinite loop: missing termination code, program runs FOREVER Fixed program computers: to carry out a specific task (ex. mechanical bread maker) One of the first computers was made to calculate artillery trajectories (helped to drop bombs) The Turning Computer had a german enigma code Fixed program computers - machine executes algorithms - operator provides data - algorithms and da","in stored program computers, the instructions are treated just liek the data ingredients = data, steps of the recipe = algorithm, ingredients = recipeMemory - stores info control unit - tells the computer what to do ALU - BRAIN of the COMPUTER Transistors - can complete many operations per second Computers speak with 0 and 1 (0 is OFF, 1 is ON) Binary system - crossing out numbers that dont have 0 and 1","commands are used to build programs programming language uses primitive commands Java: char = characters or letters Python: str for strain ? 1. Syntax - which sequence of character sequences and symbols are legal - so WHAT FOLLOWS THE RULES regardless of meaning 2. Static Semantics - involved with MEANING of a code - doesn't necessarily mean ur program will be correct (this is called a BUG) Two consequences of bugs - crashing (caused by incompatability, expects one input but gets a different one) - freezingA freeze - caused by an infinite loop (looks frozen, but actually doesn't know how to stop)","Worst type of error - runs to completion but produces WRONG output - hard 2 noticecodes are executed together two types of numbers: integers, and floating point int - any whole number floating point - decimal numbers object - string use quotation marks """" ex. ""a"" + ""b"" = ab when using print, you shld use quotations"
2,ComputerScience,6260526,"Basic logic can be applied to almost any computer language -> Specifically phyton Declaritive knowledge: Factual statemants, describes ~ Y is square of x if y =x^2 Imperative Knowledge: How-to statements ~ Similar to recipe Algorithm: Steps to be completed in an exact order ~ Set of instruxtions must have beginning and end Loops: tells program to repeat a process ~ wHEN A LOOP I PRESENMT, TERMINATION CODE MUST BE INCLUDEDInfitinite Loop: Missing termination code ~ Program runs forever Fixed program computers: Carry out a specific task Atanasoff and Berry Coimputer (ABC): Calcutlates artillery trajectories The Turing Computer: German enigma code Fixed Program Computers: Machine executes algorithms ~ Operator pro","Stored Program Computers: Instructions are treated just like data Ingredients = Data Steps of recipe = algorithm Ingredients = Recipe Can change program at any time program can produce data Program can produce program Stored computer components: Memory, Control unit, arithmetic unit, input, output Control Unit: tells computer what to do ~ Puts data into memory ALU: Brain of the computer ~ Arithmetic computations and logic operations Input/Output: Interface between human and machine Transistors and Binary System: Deals with only two states, ON or OFF ~ Represeneted as 1","Programming: Syntax and semantics ~ Commands Programming Languages: Provide primitive commands ~ What commands are legal ~ How to combine multiple commans together Commands differ across languages: Java Syntax: Specifies which charcter sequences and symbols are legal ~ Rules of programmingProgramming languages are designed to have only one meaning Two consequences of bugs: Crashing - program quits unexpectedly ~ Freezing A crash: Cause by incompatibility ~ Expects on inpout, gets a different one A freeze: Looks frozen, but actually doesn't know how to stop","Worst tpe of error: A program runs to completion but produces the wrong output Programming: Python ~ Interpreted language -> Complied language Complied language IDEObject: Each object falls into a category ~ Object category defines what operations Object numbers: Integars - 2,4,5 Object string: String - str ~ Use quotation marks A simple program"
2,ComputerScience,7645659,"Python - Declarative knowlege Factual statements, do not tell you how things can be achieved Describes something - Imperative knowledge Describes a problem or how you can accomplish something (eg a recipe) How to perform a computation Steps to complete in order Algorithms Instructions cpontaining start and end Loops tell progam to repeat a process Termination code must be includedInfinite loop Program runs forever if no termination code Design a machine that can carry out its specific tasks --> Fixed program computers Machine executes set of algorithms, operator provi","Stored computer data Instructions treated as data Data = algorithms Can change program at any time Program can produce data Program can produce program memory (store), control unit , logic unit --> i/o(ALU Brain of component Arithemetic computations and logic operation I/O we interact with Transistors inside ALU and complete numerous operations Deals with ON or OFF Binary system","- Use commands to build a program - SYntax and semetics Language - gives primitive commands - what commands are legal Java: char but the same in python is str Define a programming lang- 1. Syntax Sequence of chars and symbols are legal Rules of programming languagecan have multiple interpretatiosn lang only have one meaning a bug - an error in the code --> debug to solve - crashing or freezing crash --> incombatibility, expects one input get another freezing --> looks forzen but doesnt know how to stop, eg an infinite equation","worst type of error --> a program runs to completion but gives wrong output python an interpreted language --> easy to debug can descirble what goes wrong using lang of source code much be compiled into machine code understood by machine compiled language IDE is the screen you see on opening a programming lang, has text editor with highlight indenting etc, contains a shell where code is run object everyting in python is this object category defines integers (int) wh floating point (float) decimalscommon object --> string, use quotation marks ("" "")"
2,ComputerScience,6260226,"BASICS OF COMPUTER SCIENCE Declarative Knowledge: Factual statements Imparative Knowledge: how-to statements, expressed in algorithms - steps in an exact order, such as how to perform a computation. Algorithm contains loops, telling the program to start over and repeat a process, termination code must be includedInfinite loop: missing termination code, program runs forever why are we talking about the germans i dont know what this has to do with anything Fixed Program: machine executes algorithms. Stored program computer. Operator prov","stored program: instructions are treated just like the data - can change program at any time, program can produce data, program can produce program - computer is a program now Memory (stores information, one kind of memory), CU ( control unit, tells , ALU, input and outputCU tells cCU tells computer what to do ALU: computations, logical operations. Brain of the computer input and output devices: keyboard, mouse, screen transistors: inside the ALU, can complete many operations Transitors and Binary System - 0 and 1, 0 off 1 on - get rid of anything without 0 and 1 - 00 0 01 1 10 2 11 3 100 4 101 5 110 6 - each number is a lightbulb on 1 off 0 -","Programming: syntax and semantics, commands Programming languages: provide primitive commands, what commands are legal, how to combine commands Java: char = characters or letters Python: str = characters or letters Syntax, static semantics, semantics Syntax: what sequence of characters is legal Static semantics: Semantics:Static semantics: operates on meaning Semantics: A crash: caused by incompatibility- expects one output and gets something different A freeze: infinite loop, computer doesn't know when to stop","Worst type of error: program runs to completion, produces the wrong output Programming: python is an interpreted language - if something goes wrong, the interpreter can use the language of the source code - compiled language: error message in another language IDE: Integrated development environment integers: int 24string str use quotation marks simple program: print"
2,ComputerScience,6260778,"-Programming language: Python -Declarative knowledge: factual statements, describes (Y is square of x if y=x^2) (does not tell you how) -Imperative knowledge: how-to statements, recipe (algorithm) -Algorithm: set of instructions-loop: repetition, must be terminated -infinite loop: non-terminated loop, program runs forever -Fixed program computers: only solves specific problems -Atanasoff and Berry computer: fixed computer, artiliery codes -turing computer: used to crack german enigma code -","-stored program computers; algorithm treated same as data -ingredients=data -steps of recipe = algorithm -ingredients=recipe (data and algorithm treated same) -programs can produce data and other programs components -memory: stores information, one type of memory for both program and data -control unit: tells computer what to do, puts data into memory, sends output to screen -arithmetic logic unit: brain of the computer, arithmetic computations and logic operations (math work) (building block) -input/output: interact=-transistorstransistors: in ALU, complete many operations binary system : on or off (1 or 0), counting number of 0s or 1s in number","programming: syntax and semantics, commands (built-in instructions) Programming language: provide primitive commands, what commands are legal, how to combine commands 1. syntax: whether string of characters follows rule of language 2. static semantics 3. semanticsstatic semantics: meaning of well-formed code (does it make sense?) programming languages designed to only have one meaning consequences of bugs: crashing, freezing crash: caused by incompatibility; expects one input, gets a different one freeze: infinite loop, doesnt know how to stop","worst type of error: program runs to complete but produces the wrong output (must comb through output) interpreted language: interpretor can describe what goes wrong using language of source code compiled language: must be translated first Integrated development environment (IDE): text editor plus shell object: each object falls into a category, defines what operations are legal for the object integers: int; whole numbers floating point: float; precise numbers (decimals) string: str with quotation markssimple program: prprint: copies whatever comes after it (needs quotations)"
2,ComputerScience,6260994,"Foundations of Computer Science Declaritive Knowledge Factual Statements ie cake is sweet and fluffy Describes something Imperative knowledge How to statements ie cookbooks Recipes Algorithms are imperative knowledge Set of instructions that must have a beginning and end Loops Tell programs to repeat a process When loops are present,Fixed program computers carry out specfic tasks example, a toaster first FPC calculated artillery trajectories Turing computer German enigma code, cracked codes also a fixed program computer","stored computer components -memory -ALU (arithmetic logic unit) -control unit memory -stores info control unit -ttalu -brain of computer -aritmetic computation input/output -interface for humans --keyboard and mouse transistors -inside the ALU -either off or on, binary binary system -0 is off -1 is on -think of lightbulb","programming -sytax and sematics programming languages -provides primitive commands -decides what commands are legal syntax -rules of programming language -descibes what makes sense in a sentence static symantics -does something have meaning ""paul is tall"" has sytax and static symantics ""color is tall"" has syntax and no static symantics bugs in coding violate the intention of the code consequences of codes -crash -freeze crash caused by incompatibility expects one input and gets a different one program stops abruptly freeze looks frozen,frefreeze looks frozen but doesnt actually know how to stop","worst type of error a program runs to completion but produces the wrong output most difficult to debug programming in python easy to debug because its an interpretive language compiled language code must be compiled for the computer to understand example of having an interpreter tell a foriegn chef how to make a cakeobjects in python each object falls in a category obects number integers vs floating point integers-1, 2, 3 floating point-3.14, 2.5 objects string use quotes simple programs print(""hello world"") shows the"
2,ComputerScience,6449994,"programming languages: python as basis declarative: factual/descriptive statements, lacks instruction imperative: how-to statements, similar to recipes ----expressed as an algorithm, how to perform a computation, broken down into steps Algorithms must require beginning and end, can contain loops which prompt you to repeat a process / only terminatesinfinite loop: missing termination code, runs forver Fixed program computer: bread makers for example, solve specific problems ABC - calculate artillery trajectories // drop bombs Turing computer- german enigma code, cracked coded msgs Algorithms and data are seperate","storage program computers-instructions are treated just like data e.g making a cake these can change at any time, produce data, and thus produce other programs stored computer parts: memory, control unit, arithmetic logic unit memory: stores info, only one kind in computers control unit: tells computer what to do, sends output to screen ALU: brain of computer, does computation, takes input and output input and output: screen, mouse, keyboard transistors: inside ALU, per second, binary system: off or on - 1 or 0 00-0 01- 1 10-2 11-3ALU, transistors replace light bulbs","syntax: specifices which character sequences and or symbols are legal / rules, not meaning static semantics: what is the meaning one meaning in program languages, unlike natural ones semantics: commands- program languages provide primitive commands, determine what are legal and how to combine them java- char python-str crashing- quits- incompatibility, expects a certain input but get a different one freezing-unresponsive- infinite loop","worst error: runs to completion, but produces incorrect output python- interpeted vs compiled compiled: must be translated, error in machine code IDE: Integrated development environment, nameashell- runs code text editor- inputs into the shell object- sorted into categories, these define what is legal to do integers: whole number, floating point: decimal str- string, use quotation marks print(""hello world!"")"
2,ComputerScience,6260451,Computer Science and Programming -Basic logic can be applied to all programming languages -Declaritive Knowledge- made of factualImperative knowledge- how to solve a problem Algorithm- set of instructions that tell how to acheive a task(ie a cookbook) Loops- tells a program to repeat a process Infinite loop- Missing termination code Fixed Program computer- comupter designed to complete one task,"Stored program computers - instructions are treated like the data Have memory, control unit and Arithmetic Logic Unit Memory- Stores information Control Unit- tells the computer what to do Arithmetic Logic Unit- Brain of the computer. Arithmetic Computations Input/Output- Interface between huTraTransistors - inside the ALU Only has 2 states represented by 0 or 1",Programming Program by using built in instructions called commands Java char == python str both define strings syntax- what characters are legal and fit the rules of the programa bug is and error in the code crash - type of bug caused by incompatability freeze- bug where the computer trying to complete and action it can't stop,"another error is when the program runs but the output is different than expected requires you to trace through the code to find the error compiled language- code needs to be compiled into machine code for the computer to read python has an idle and shell idle is a text editor shell runs the code when you hit enter. can't make big programs and mainly used for testing Python is an OOP (Object Oriented Progamming) language int- integers float- same as double, decimals str- strings- need quotes can add ints and doubles together can concatenateprint outputs the string in the argument :)"
2,ComputerScience,6463470,Declaritve KNowledge and imeprtaitive knowledge DK = factual statementsIK = how to solve a problem Algorithms = set of insturctions to be competleted in the exact ordder 1937 first computer by atanasoff andverry computer (ABC) - calculates artillery trajectories' The Turing Copmuter - Cracks german sigma code lol These are fixed program computers cuz they did only one thing; algorithms and datra are separate Stored program,Stored program compuiters - instructions are trearted just liek the data - you know morphing power rangers - they can change pogram at any timoe - can produce data and programs ALU - like a cpu 00 = 0 01 = 1 10 = 2 11 = 3 100 = 4 off = 0 on = 1,"programming languages provide primitive commands and what are legal Syntax = what is legal, its like sentence structures for computers, but without t he grammar Static Semantics = has meaning, must be grammatically correct kinda Two consequences of bugs 1. crashing - caused by incompativility, expects one input but gets a different one 2. freeziong - caused by an infinite loop","WORST ERROR - a program runs to completion but produces the wrong output python is interpreted language compiled anguage is translated for the ocmputer to understeand, then it's executed - this can be hard to debug cuz the error is in machine code IDe is kinda just liek a text editor IDLE is a shell where you can write it in and execute it immediately - its like CMD Object - each object falls into a category - object category defines what oeprations are legal for the object"
2,ComputerScience,6415989,"The basics of Computation - Software and Hardware Will be focusing on Python. Delcarative Knowledge - Factual StatementsDeclarative Knowledge - A facutal Staement Imperative Knowlegde - How to Statements (Really Similar to a recipe) Algorithims - Imperative knowlegde is expressed through algorihtims really a steps in a recipe - A set of instructions must have a beginning and an end - can also have loops, but termination code must be included to end the loop Infinte Loop - Missing termination code - program runs forever Fixed Program Computers - Just carry out a specefic task ABC - Calculutes artillery trajectories - only built to solve one type of problem The Turing Computer - To break the enigma code Fixed Program Computers: Machine executes algoriti","Stored Program Computers: Instructions are treated just like the data: Ingredients = data Steps of recipe = algorithim ingredients = recipe Programs can produce data thus producing other programs Stored Computer Componetns: Memory - thing that stores information, only 1 kind of memory Control Unit - tes the computer what to do - puts data into memory - sends output to screen ALU - Brain of the computer - Arithemtic oCCputations and logic operations Input and Output - Interface between humans andTransitor:Transistors: Deals with only two states, ON or OFF represented by 0 or 1 Uses the Binary System",Programming: Syntax and Semantics Command Program Language - Provide Primitive commands - what commands are legal and how to combine them,Python - Interpreted Language Compiled Language - Hard to understand the error message
2,ComputerScience,6269553,"Computer science Hardware and software Python Declaritive knowledge factual statements, descri imparitivebes Y is square of x if y =Declaritive knowledge factual statements Describes something Imperative how to statements recipe Algorithms imperative knowledge how to perform a computation workable always has a beginning and end. - loops repeat mst need to have a termination code. - infinite loop, missing termination code, program runs forever. Fixed program computers - carried out a specific task -1987 ia university atanasoff and berry computer machine executes algorithms operator provide data sl calculates artillary trajectories The turing computer",Stored program computers Instructions are treated like the data. - Ing - data - steps of recipe = alogorithm Stored computer components 1. memory one type for computer and programs 2. control unit send unit 3. Arithmetic logic unit brain of the computer - input/outputTTransistors and binary system - deals with only on and off - 0-1 Binary system - 10 is 2 100 is 4,Programs primitive commands - command is legal combine differnrt instructions. Syntax and semantics syntax which characters sequences and symbols are legal desn't care about meaningful only have one meaning consequences of bugs crashing incompatibility freezing commands,"Python interpretive language compiled language IDEIDE - specialized text editor and shell shell type directly run the line (more than one program). object integers - whole numbers floating point - precise numbers, w decimals object - string - close with quotation marks print puts whatever comes after it onto the screen."
2,ComputerScience,6264156,"Declarative Knowledge - Factual statements (y = x^2, y is a square) describes something Imperative Knowledge - Describes something (How-to statements/recipes) Algorithms are imperative knowledgeComputers that only solve one problem don't have the issue of infinite loops - fixed program computers","Stored Data Computers can producStored Computers can produce prStored computers can produce programs Stored computers have 5 components - Memory, Control Unit, Arithmetic Logic Unit, Input, and Output Memory - RAM of computer Control Unit - gives computer instructions ALU - Does logic and arithmetic computations Input/Output - Keyboard, Mouse, Monitor Transistors are inside the ALU Transistors deal with on and off states, 0 and 1.",Programming Language Definition - Syntax (Which character sequences and symbols are lega/Rules of programming language)Static Semantics Two consequences of bugs - crashes and freezes Crashes could be caused by incorrect input Freezes caused by infinite loops,Python is an interpretive language Two types of languages - interpreted and compiled Integrated development environment - IDE Everything is an object in Python Object - number types: integers and floating point Object - string: str uses quotation marks
2,ComputerScience,6335970,"basic logic can be applied to any computer language (focus on python) declarative: factual imperative: how-to, recipe algorithms: imperative, steps to complete in exact order loop: tells to repeat, when loop is present, termination code required","stored computer ingredients = data steps = algorithm programs can produce data, programs can produce program computer is also a program memory: stores information (only 1 type of memory for both program and data) control unit:arithmetic logic unit: does the math work, brain input/output: interact with transistors: inside alu, many operations per second, binary (off or on)","java: char = characters/letter python: str = characters/letter syntax, static semantics, syntax: what sequence of chaarcters are legal, rules of programming languagestatic semastatics semantics: like syntax but it has to have meaning, only have 1 meaning bugs: crash (quit) / freeze (unresponsive) crash caused by incompatibility, freeze caused by infinite loop","worst type of error: output but it's wrong python: interpreted language IDE object: each falls into category int flint: integers float: floating pofloating point: float, precise numbers str use quotation marks"
2,ComputerScience,6269997,"Python Declarative knowledge = facts statements Imperative knowlege = tells you how to solve something, algorithms has steps and i loops = tells programs to repeat or stopsinfinite loops never stop fixed programs , simple tasks ABC simple computer","instructions and data steps = algorithm ingredients = recipe programs can produce other programs computer, memory stores info, but only has one memory control unit tells stuff ALU is brain, transistors inside and works in binary system in/out put is like mouse 0 = off 1 = on","syntax and semantics commands languages, what commands are legal char = java str = python synatx enforces rules semantics, is code good? bugs broke code, causes freezing(infinite loop) or crashing (incompatibility)looks frozen but actually looplying","types of errors wrong output is worse error to get python is easy to debug compiled language text editor (type code) vs shell (runs code) objects has catrgories like int and float (3.14int (whoint (whole numbers), float (3.14) must use ("" "") when using str ilegal codes simple program ex: print(""Hello World"")"
2,ComputerScience,6260347,"Declarative vs Imperative Knowledge- Declarative- factual, describes Imperative- how-to(e.g. recipe). Algorithms- Imperative, How to perform a computation, instructions -must have beginning and endLoops- tells program to repeat process. Infinite loop-lacks end, runs forever Fixed Program Computers- carry out specific task(e.g. Turing computer) -executes algorithms -","Stored program computers-can change program at any time. -program can produce data, which means programs can produce programs Stored computer components- memory- stores information, only one type Control Unit- tells com what to do, sends output. Arith. Logic Unit- Brain, math stuff and logic I/O- Input outpTransistors- Binary System, 0s and 1s, represented by off and on.","Programming- languages- provide primative commands, can differ across languages defined by Syntax, static semantics and semantics. Syntax- Specifies which sequences and symbols are legal.Static Semantics- meaning of wordds Bugs - crashing- program quits unexpectedly freezing- stops responding crash- incompatibility, unexpected input freeze- inf. loop","Programming- Python- interpreted lang, vs compiled language -IDE, Pyhton shells Object- Each falls into category, which defines which operations are legal :) int, floatprint() Ur welcome :"
2,ComputerScience,6262893,"Declarative knowledge: factual statementsImperative knowledge: how-to statements, similar to a recipe Algorithms: a set of instructions that are completed in order Loops: tells the program to repeat a process infinite loops: missing termination code, never ends","Stored Computer Components have memory, control unit, arithmetic logic unit, input, output memory: stores information control unit: gives instructions to the computer ALU: brain of the computer (does logic operations) Input/Output:Binary system: uses 0 and 1 ( off = 0, on =1)",Programming languages: provides primitive commands Java: char = char = characters or letters Python: str = character or letters Syntax: specifies which character sequences are legal Static semantics: well-formed code crash: caused by incompatibilityFreeze: the loop does not stop,"Python: interpreted languageObject-numbers: integers (whole numbers), floating numbers(numbers with decimals) String: you can input letters to be outputted Print: Basic command to output something on the screen"
2,ComputerScience,7329289,"computer science, computer hardware and software declarative knowledge, says something like an opinion or something, imperative knowledge tells you how to solve something Algorithm, ALGO, contain instruction with a beginning and an endloop for code termination use of fixed computer programs","stored program computers algorithms stored as data program can produceit composes of a memort, control unit and ALU with output and input parameters memory store info and its one kind CU tells the computer what to do ALE does the logic and arithmetic computationi.e it is the brain of a computer there ate transistors that do operations massively deals with on and off states 01001001","programming with syntax and semantics uses commands a bud in conding error crash, freeze crash caused by incompatibilityfreeze is caused by infinite loop and brings about ubresponsiveness",the worst type of erroe is wrong output python programming
2,ComputerScience,6266660,Programming Language Python Declartitive: FactualDeclarative Knowlege: Facts Imperative Knowledge: How to do something (expressed with algorithms) Algorithm ---> Beginning ----> end Loop: Ongoing ABC: First Computer Turning Computer: Break German Codes,Stored Program Computers: Data and algorithm = SameMemory: Store info Control Unit: Tells computer what to do ALU: Brain Input: Keyboard Output: Keyboard Transistors: Inside ALU Off=0 on=1 Use a Binary system to calculate not 0 and 1,Commands: Built-in instructions Java Char = Characters of letters vs. Python start Syntax: Legal Characters Static: needs to make sense Bug: Crashing(Incompatibility) or Freezing(Freeze: Infinite Loop,Wrong output = worst type of error Python is easy to debug Compiled Language: Cake comes out wrongIDLE: Text editor and shell (where python runs the code) Object: Category Integer=whole number Float=decimals
2,ComputerScience,6264086,"2 types of knowledgsdeclarative knowledge: factual statements, describes Imperative knowledge: how-to statements, recipe, can be expressed in terms of an algorithm Loops: tell a program to repeat a process, requires termination code to stop loop","Control Unit: tells computer what to do ALU: brain of the computer, arithmetic computations Input/Output: user interface Transistors: Inside of ALU BInary systems: two states, either on or off",Syntax: specifies which character orders are okay Commands: Programming language: provide primitive commandsprogramming languages are designed to have only one meaning. - static semantics Bugs: error in the code that can crash or freeze the program crashes are caused by incompatibility,Python is an interpreted language compiled languages need to be compiled for the computer to understandIntegrated development environment integers floating point
2,ComputerScience,6265985,imperative knowledge tells you how to solve a problem or do something. Expressed in terms of algorithm,"stored program computers: instructions treated like data. components: memory, control unit, ALU[input and output] memory: stores info ALU: does hard stuff [brain]Transistors: 0,1 binary system: 00, 01, 10, 11, 100, 101, 110","Commands - program legal and combination java vs python syntax [legality], static semantics, semanticsA bug is an error[crash/freeze] incompatibility with crash freeze cause with infinite loop","the worse type of error: python; interpreted language - can be described what went wrong compiled language;IDEintegrated development environment text editor and shell [ where code is run] object, what operations are legal integers [int] and floating-point [float] string "" """
2,ComputerScience,6269198,Basics of Computation and Using a Mechanical Device Computer Science: Hardware & Software Language: Python - Declarative vs. Imperative knowledge -Algorithms -Loops=---infinite loops -fixed program ---ABC Computer (at ISU) ---Turing Computer (broke enigma),"-Stored Program Computers -Memory -Control Unit -Arithmetic Logic Unit ---Transistors ---ON or OFF (1 or 0) -Binary System -00 means 0, 01 mean 1, ...",=-Programming ---Syntax and semantics ---Commands -Syntax is the rules -Statis----Meaning ---Seek one meaning -Bug (error) ---Crashing and freezing -Crash: difference -Freeze: infinite loop -,#NAME?
2,ComputerScience,6414142,"Declarative knowledge = facts/opinions, describes something instead of telling you to accomplish something Imperative knowledge = algorithm (recipe), telling you to accomplish somethingNeed to terminate loops fixed program computers = specific problems operated",stored program computers do both the input data and the algorithms control unit tells the computer what to do ALU = arithmetic and logic operations (the brain of the computer)computers deal with 0 (off) and 1 (on) with transistors in the ALU,CRASH expects one loop but gets another An infinite loop usually causes a freeze,the worst type of error = runs to completion but produces the wrong output compiled language error translated into machine code
2,ComputerScience,6260230,Declarative- factual statements declarative says something imperative knowledge- how-to statements algo- how to performam a computation loops- tells a program when to stop ininite loop- runs forever berry computer- iowa state turning computer fixed computer is,stored -treated like data programs can produce data stored=memory control unitbinary system-numbers,"syntax- which characters are legalhow wellsytntax doest care how meaniful it is it is ambiguious programming language is only one meaning debugging is important a freeze looks frozen, but doesnt know how to stop",a bad type of error produces the wrong error ide- idle-eric idle everything in python is a object numbersa simple program wants to make life easier
2,ComputerScience,6268423,"declarative knowledge: factual statements, donoimparative knowledge: tells you how to do something declarative knowedge: factual statement algorithm: is like a recepie loop: tells program to repeat a process; needs an end or it will loop forever (termination code) fixed program computers: only does 1 thing its designed to do",recepie steps = algorythm ingredients = data memory = memory like humans CPU = control unit,"char in java = character syntax = what is allowed, doesn't care if it makes sense or does anything static semantics = does it make sense bug = error in code crash = caused by incomoatibility",python = interpreted language
2,ComputerScience,6265697,"Declarative Knowledger is factual statementsImperative Knowledge is how to statements, like a recipie. So in computer talk it would be an Algoritihm Also this guys age is so hard to tell lol, I could belive early 20s or early 30s lmaooo.",Im trying to fo,"crASH is caused by iCCompativillity LOL the professor just punched his hand, so dramatic anyways a freeze is an infinite loop","lol he pointed at his head, this guy is definitely more funny and interesting when he does an actionTHis is reminding me of when I used html for a web design class, so this is familiar looking stuff"
2,ComputerScience,7332870,paython types of knowledge declarativedeclarative it says something key describes something imprative shows how eg recipie book algorithim contain set of instractions from begining to end loop has to be present fixed program comp made to solve a specific problem eg ABC,spc have same algorithim and data data and program are the same thingmemory store infor alu logic operations(barain )of comp 0 off 1 on,build program using commands distinguished comand syntax bug error cash caused by giving diffrent than what it expefreeze,python has itepretive language can describe whats wrong types of numbers int whole number float decimals
2,ComputerScience,6464093,COMPUTER SCIENCE AND PROGRAM DECLARATIVE KNOWLEDGE-describes smthing IMPERATIVE KNOWLEDGE-solves a problem ALGORITHM-set of intructionsTuring computer Fixed P.c,Stored P.C Programs can produce dataComputer Components Memory for info store Control Unit for guiding comp Arithmetic Logic Unit for arith and log computations Inputs Outputs Transistots and Binary System (101),"Programming python str, java chr Program-syntax,ProgramProgram-syntax, static sementics, computer bugs, crash, freez, loop","Worst type of error is wrong output. Programming language, interpreted and compiled language.Intergrated Development Environment (IDE) An Object Integers, Floating Point Simple Program"
2,ComputerScience,7321837,Programming languages Declarative and imperative knowledge declarative tells and imperative states how to do Algorithmslooping fixed computer programs ABC for calculation of artillery trajectories,stored program computers components memory ALU CU in and outputComputer brain ALU BINARY SYSTEM REPRESENTATION TRANSISTORS VS BULB,"Programming computer programs java char python str syntax, static semantics, and SemanticsFreezing",programming coding system IDE-Pythonininteger-whole number simple program and illegal programs
2,ComputerScience,7347985,diclarative factual stdeclarative is factual. says something imperative how to solve a problem algorithim instractions to be completed in a specific infinite loop,memory-store infor one kind control unit- tell comp what to do alu- brain does the difficult parts 0-off 1- on 00=001=1,program build by commands java-char paython-str crash caused by incompatabilityfreeze,programming-integers int whole numbers string str use quotaions
2,ComputerScience,6458734,"Computer Science --software and hardware --programing languages --Declarative nad imperative knowledge --Examples of Declarative and imperative knowledge --Algorithms --loops, infinite --fixed computer programs",Stored program computers--ALU as computer brain --Transistors binary system --,PROGRAMMING --COMMANDS --SYNTAX CHECK RULESSTATIC SEMANTICS --BUGS CAN CAUSE CRASH OR FREEZE --CRASH IS CAUSED BY INCOMPATIBILITY,#NAME?
